timestamp,seconds,minutes,hours,day,month,year,co2,co,PM,light,temp in c,pressure,humidity
1680046786.772564,46,39,18,28,3,2023,912.3057250976562,0.10,4.0,355.7376,21.57269783411757,975.8813973012439,33.32123804328824
1680046790.4200354,50,39,18,28,3,2023,nan,0.10,4.0,355.7376,21.57269783411757,975.8895667618493,33.34320604221707
1680046794.0713785,54,39,18,28,3,2023,911.8220825195312,0.10,3.9,355.7376,21.557500368356706,975.9081067981393,33.35428018498954
1680046797.720114,57,39,18,28,3,2023,912.6468505859375,0.10,4.0,355.7376,21.567632011906245,975.8813973012439,33.348713115568366
1680046801.3762915,1,40,18,28,3,2023,913.4207153320312,0.11,4.0,355.7376,21.57269783411757,975.9081067981393,33.37636784541855
1680046805.0207636,5,40,18,28,3,2023,912.9090576171875,0.11,4.1,353.8944,21.567632011906245,975.9800650808403,33.38187473969321
1680046808.6664226,8,40,18,28,3,2023,912.8858032226562,0.10,4.0,353.8944,21.562566189985954,975.8650584734024,33.38750082874607
1680046812.318345,12,40,18,28,3,2023,913.4132080078125,0.12,4.1,353.8944,21.57269783411757,976.0149449619421,33.38738162512263
1680046815.963764,15,40,18,28,3,2023,913.8775634765625,0.10,4.1,353.8944,21.57269783411757,975.934816312657,33.38744123195309
1680046819.6132314,19,40,18,28,3,2023,913.2921752929688,0.11,4.1,353.8944,21.57269783411757,975.9615258447966,33.39839536944573
1680046823.2599726,23,40,18,28,3,2023,914.284912109375,0.10,4.2,353.8944,21.562566189985954,975.8917675281816,33.38187473969321
1680046826.9069195,26,40,18,28,3,2023,914.2813720703125,0.09,4.1,352.0512,21.57269783411757,975.9081067981393,33.37636784541855
1680046830.5588763,30,40,18,28,3,2023,913.4820556640625,0.10,4.1,353.8944,21.567632011906245,975.926646441057,33.3928885017068
1680046834.2089727,34,40,18,28,3,2023,913.2857055664062,0.11,4.1,353.8944,21.567632011906245,975.899937147598,33.38738162512263
1680046837.85408,37,40,18,28,3,2023,913.9356689453125,0.09,4.1,353.8944,21.577763656619936,975.9882353945582,33.403842800473704
1680046841.5027103,41,40,18,28,3,2023,914.7836303710938,0.10,4.1,353.8944,21.57269783411757,975.899937147598,33.403902228339405
1680046845.1490939,45,40,18,28,3,2023,914.625,0.10,3.9,353.8944,21.57269783411757,975.9882353945582,33.38181505982412
1680046848.7998185,48,40,18,28,3,2023,914.9866943359375,0.10,4.0,355.7376,21.567632011906245,975.8650584734024,33.38744123195309
1680046852.4485743,52,40,18,28,3,2023,914.6937866210938,0.09,4.0,355.7376,21.567632011906245,975.9162764798036,33.35972723573401
1680046856.095266,56,40,18,28,3,2023,914.7587890625,0.10,4.1,355.7376,21.57269783411757,975.8279783603192,33.34877318348628
1680046859.7419398,59,40,18,28,3,2023,915.4951171875,0.10,4.1,355.7376,21.567632011906245,975.8813973012439,33.33225212590381
1680046863.3907707,3,41,18,28,3,2023,915.5791625976562,0.10,4.0,353.8944,21.57269783411757,975.9615258447966,33.33775915394341
1680046867.0413983,7,41,18,28,3,2023,915.2077026367188,0.10,3.9,355.7376,21.57269783411757,975.9429862153805,33.332191868977525
1680046870.6943069,10,41,18,28,3,2023,914.96533203125,0.09,3.9,353.8944,21.58282947941334,975.8813973012439,33.332191868977525
1680046874.3432682,14,41,18,28,3,2023,913.8682861328125,0.10,3.9,353.8944,21.577763656619936,975.8977362535749,33.34320604221707
1680046877.9893842,17,41,18,28,3,2023,913.677978515625,0.10,3.8,353.8944,21.577763656619936,975.8710263321835,33.343145901258914
1680046881.641149,21,41,18,28,3,2023,913.7969970703125,0.09,3.8,352.0512,21.58282947941334,975.9244461925889,33.354160165120874
1680046885.2899425,25,41,18,28,3,2023,913.80029296875,0.09,3.6,352.0512,21.58282947941334,975.8977362535749,33.34326617313757
1680046888.936298,28,41,18,28,3,2023,913.3526611328125,0.10,3.8,353.8944,21.57269783411757,975.8813973012439,33.34320604221707
1680046892.5850253,32,41,18,28,3,2023,912.522705078125,0.10,3.8,353.8944,21.577763656619936,975.8895667618493,33.33213160201353
1680046896.2341025,36,41,18,28,3,2023,912.0875244140625,0.10,3.8,353.8944,21.57269783411757,975.9081067981393,33.29908849197694
