timestamp,seconds,minutes,hours,day,month,year,co2,PM1,light,temp in c,pressure,humidity
1681383402.8568232,0,23,9,13,4,2023,763.046875,5.4,40.550399999999996,21.91210858526174,952.4721929061047,48.91151000493097
1681383462.9701593,0,24,9,13,4,2023,763.4120483398438,5.4,40.550399999999996,21.91717442726367,952.6164961264855,48.94979555886735
1681383522.8824105,0,25,9,13,4,2023,764.4911499023438,5.0,40.550399999999996,21.90197690213099,952.4749810509596,48.894818241037314
1681383582.7924278,0,26,9,13,4,2023,765.0158081054688,5.3,40.550399999999996,21.90197690213099,952.5925724355375,48.93298617129689
1681383642.8941684,0,27,9,13,4,2023,769.4158325195312,5.6,40.550399999999996,21.907042743550846,952.5363711221826,49.1254630135749
1681383702.9566114,0,28,9,13,4,2023,775.3839111328125,4.9,44.2368,21.937437798181783,952.5921894958609,48.92867026105839
1681383762.88409,0,29,9,13,4,2023,777.3583984375,4.9,46.08,21.942503641638904,952.5120600125774,48.91209397175911
1681383822.9695563,0,30,9,13,4,2023,779.83984375,4.6,46.08,21.962767018377782,952.6053497264031,49.06093569262951
1681383882.9316127,0,31,9,13,4,2023,779.83984375,5.0,46.08,21.99822793887579,952.6531948217329,49.149555581029865
1681383942.8383293,0,32,9,13,4,2023,778.6484985351562,5.4,46.08,22.048886421468342,952.6823016805407,49.254527765577194
1681384002.9492776,0,33,9,13,4,2023,785.8323974609375,5.6,46.08,22.069149822654435,952.6312610662723,49.29354152654083
1681384062.8361895,0,34,9,13,4,2023,793.7782592773438,5.6,46.08,22.084347376599908,952.5455204305639,49.26706855730491
1681384122.9345868,0,35,9,13,4,2023,802.2621459960938,5.7,46.08,22.10967663899646,952.5080319762425,49.23462125714655
1681384182.811184,0,36,9,13,4,2023,818.1487426757812,7.3,46.08,22.145137618575244,952.5450926141336,49.27376100890883
1681384242.916068,0,37,9,13,4,2023,820.8047485351562,7.2,46.08,22.15526932964567,952.5263460691449,49.16971623131321
1681384302.828009,0,38,9,13,4,2023,832.72509765625,7.3,44.2368,22.16540104188025,952.5155710787498,49.31803143969904
1681384362.9334667,0,39,9,13,4,2023,842.754150390625,8.2,44.2368,22.170466898434096,952.55026257673,49.33461832256903
1681384422.8262815,0,40,9,13,4,2023,844.068115234375,8.0,44.2368,22.170466898434096,952.5343182079935,49.44975580082214
1681384482.936233,0,41,9,13,4,2023,846.5780029296875,7.7,44.2368,22.15526932964567,952.6172757189062,49.432801707933564
1681384542.8443432,0,42,9,13,4,2023,845.2144165039062,7.4,44.2368,22.135005908668973,952.5825845229258,49.44902137680298
1681384602.768109,0,43,9,13,4,2023,845.2144165039062,7.3,44.2368,22.11474249234889,952.6228729604502,49.689484536251165
1681384662.8680065,0,44,9,13,4,2023,863.0864868164062,8.0,44.2368,22.089413228497143,952.6097234191047,49.497182869195974
1681384722.7441742,0,45,9,13,4,2023,860.9024047851562,8.0,44.2368,22.053952271328306,952.5913934702323,49.562039118888805
1681384782.8614671,0,46,9,13,4,2023,863.7782592773438,7.6,44.2368,22.008359633065993,952.6424307313897,49.74795227589125
1681384842.9441314,0,47,9,13,4,2023,865.149658203125,7.3,44.2368,21.99822793887579,952.5997703251452,50.087554196520195
1681384902.8432388,0,48,9,13,4,2023,869.21728515625,7.2,42.3936,21.967832863290095,952.5252169833216,49.949647777308954
1681384962.9366746,0,49,9,13,4,2023,871.1868896484375,7.1,44.2368,21.937437798181783,952.5040865303962,50.19568292280465
1681385022.8479958,0,50,9,13,4,2023,871.4015502929688,7.5,46.08,21.896911061002175,952.4135919641244,50.1072796156856
1681385082.7442644,0,51,9,13,4,2023,872.6710205078125,4.8,46.08,21.91210858526174,952.555105286888,50.15637521147058
1681385142.8256242,0,52,9,13,4,2023,877.1963500976562,4.9,46.08,21.891845220164395,952.565864745659,50.145014484979946
1681385202.9363973,0,53,9,13,4,2023,882.04345703125,4.8,44.2368,21.87664769939729,952.5606746074294,50.1554579318462
1681385263.0800278,0,54,9,13,4,2023,882.4423217773438,3.9,44.2368,21.86145018124953,952.5259936409005,50.16094150228815
1681385322.8400111,0,55,9,13,4,2023,882.4423217773438,4.0,44.2368,21.87664769939729,952.4351140583775,50.276359310221125
1681385382.7387617,0,56,9,13,4,2023,880.5859375,4.6,44.2368,21.87664769939729,952.4618210151748,50.26017321648521
1681385442.8566904,0,57,9,13,4,2023,879.1157836914062,5.0,44.2368,21.87664769939729,952.5259936409005,50.34764412382562
1681385502.7607985,0,58,9,13,4,2023,880.85498046875,4.9,44.2368,21.871581859723666,952.5339678009159,50.353127509022926
1681385562.8805313,0,59,9,13,4,2023,881.4730834960938,4.5,44.2368,21.87664769939729,952.4618210151748,50.391510957391866
1681385622.7773032,0,0,10,13,4,2023,885.0138549804688,4.7,44.2368,21.881713539361954,952.5766234605501,50.353127509022926
1681385682.8802075,0,1,10,13,4,2023,886.2490844726562,5.1,44.2368,21.85638434244902,952.5634577179186,50.22661176586726
1681385742.7860682,0,2,10,13,4,2023,886.51123046875,5.0,44.2368,21.871581859723666,952.6407951328033,50.33106085894992
1681385802.897502,0,3,10,13,4,2023,889.681396484375,5.7,44.2368,21.881713539361954,952.6300380098581,50.38081150728419
1681385862.7933872,0,4,10,13,4,2023,886.93798828125,5.7,44.2368,21.85638434244902,952.5475087278595,50.30846318999087
1681385922.902742,0,5,10,13,4,2023,889.8427734375,5.1,46.08,21.83612099015736,952.638381149233,50.53312649370325
1681385982.8423026,0,6,10,13,4,2023,889.8427734375,5.7,46.08,21.851318503939545,952.6969887906597,50.54449839572183
1681386042.749386,0,7,10,13,4,2023,892.3178100585938,5.7,46.08,21.851318503939545,952.5554832076492,50.582605987083234
1681386102.8745277,0,8,10,13,4,2023,895.8155517578125,6.1,46.08,21.85638434244902,952.5554832076492,50.47856912258588
1681386162.7655766,0,9,10,13,4,2023,896.8192749023438,6.1,46.08,21.87664769939729,952.5953560637483,50.506658698370806
1681386222.8584454,0,10,10,13,4,2023,896.7786865234375,7.4,46.08,21.891845220164395,952.6726956110133,50.30417489621172
1681386282.7671802,0,11,10,13,4,2023,899.96044921875,6.9,46.08,21.896911061002175,952.6005469687266,50.35352736609472
1681386342.8934214,0,12,10,13,4,2023,899.3363647460938,6.4,46.08,21.90197690213099,952.6352296815816,50.40314676273233
1681386402.7887354,0,13,10,13,4,2023,899.55224609375,6.7,46.08,21.922240269556642,952.6671291241311,50.37064519444507
1681386462.9074514,0,14,10,13,4,2023,900.9981689453125,6.6,46.08,21.92730611214065,952.6751040609022,50.3598107484963
1681386522.7887266,0,15,10,13,4,2023,904.39111328125,6.8,46.08,21.937437798181783,952.63763465318,50.34977465880712
1681386582.9004743,0,16,10,13,4,2023,907.9009399414062,6.3,46.08,21.957701173756504,952.5894016047183,50.388165155485474
1681386642.7993817,0,17,10,13,4,2023,913.155029296875,6.3,46.08,21.967832863290095,952.6854826282832,50.31686817322537
1681386702.7117326,0,18,10,13,4,2023,913.155029296875,5.6,46.08,21.97796455398784,952.6053497264031,50.27325675348704
1681386762.8288407,0,19,10,13,4,2023,914.555908203125,5.5,46.08,21.97289870849345,952.5599015448265,50.196470974152206
1681386822.753257,0,20,10,13,4,2023,915.1688232421875,6.1,46.08,21.967832863290095,952.6320606760522,50.3721120780361
1681386882.8665237,0,21,10,13,4,2023,914.450439453125,5.7,47.9232,21.98303039977327,952.5144525808546,50.44354444513527
1681386942.7379339,0,22,10,13,4,2023,914.1932373046875,5.9,46.08,21.97796455398784,952.5064793273389,50.46561666401547
1681387002.837567,0,23,10,13,4,2023,913.358154296875,5.9,46.08,21.98809624584974,952.5786387943983,50.47069792525174
1681387062.7442105,0,24,10,13,4,2023,917.8478393554688,6.0,46.08,21.952635329426265,952.546743556164,50.44287382501408
1681387122.8530734,0,25,10,13,4,2023,920.3611450195312,4.8,46.08,21.942503641638904,952.6456092395974,50.354859574241615
1681387182.716374,0,26,10,13,4,2023,919.146728515625,4.6,46.08,21.91717442726367,952.5977621777981,50.3868295041052
1681387242.8031595,0,27,10,13,4,2023,921.1803588867188,4.7,46.08,21.881713539361954,952.6647204457587,50.55079454930493
1681387302.7343633,0,28,10,13,4,2023,920.4459838867188,4.8,46.08,21.82598931575776,952.5957257291907,50.63702203288646
1681387362.8704085,0,29,10,13,4,2023,923.9705200195312,5.1,46.08,21.80572597045102,952.5905299764968,50.90494841309122
1681387422.8139858,0,30,10,13,4,2023,923.9705200195312,5.5,46.08,21.785462629800897,952.5319266641459,50.87177982409751
1681387482.7229629,0,31,10,13,4,2023,926.4646606445312,5.6,46.08,21.795594299543882,952.5211726828879,50.73473851816785
1681387542.8438523,0,32,10,13,4,2023,924.531005859375,5.7,46.08,21.744935962470482,952.4948309253909,50.771865871783135
1681387602.7160757,0,33,10,13,4,2023,921.3958740234375,5.7,46.08,21.755067627556855,952.4334539143878,50.8702459815624
1681387662.82245,0,34,10,13,4,2023,922.349365234375,5.7,46.08,21.785462629800897,952.47852043607,50.8113436268975
1681387722.7122655,0,35,10,13,4,2023,924.5829467773438,5.1,46.08,21.81079180634115,952.342221295762,50.723912671221484
1681387782.815267,0,36,10,13,4,2023,923.13623046875,5.0,46.08,21.82598931575776,952.3820871068278,50.74639165674473
1681387842.7150896,0,37,10,13,4,2023,924.0299682617188,4.8,46.08,21.83612099015736,952.3179181272811,50.774216425133105
1681387902.834883,0,38,10,13,4,2023,920.9686889648438,4.3,46.08,21.846252665721114,952.3071578831846,50.802042753177595
1681387962.741376,0,39,10,13,4,2023,921.2815551757812,4.2,46.08,21.85638434244902,952.3203139838075,50.76421817128167
1681388022.8308914,0,40,10,13,4,2023,920.8462524414062,4.3,46.08,21.886779379617657,952.2641094685976,50.726251986415775
1681388082.9617462,0,41,10,13,4,2023,917.7047119140625,4.2,46.08,21.90197690213099,952.1999301601405,50.67717940038776
1681388142.7024813,0,42,10,13,4,2023,917.7047119140625,4.1,46.08,21.896911061002175,952.2266378238975,50.61700093012393
1681388202.841967,0,43,10,13,4,2023,915.5435180664062,3.8,46.08,21.90197690213099,952.3494133962403,50.704869312935145
1681388262.7359242,0,44,10,13,4,2023,912.4979858398438,3.2,46.08,21.922240269556642,952.2664954877297,50.65552026148014
1681388322.8558645,0,45,10,13,4,2023,914.28857421875,2.7,46.08,21.932371955015697,952.2130779694525,50.743939633269584
1681388382.75646,0,46,10,13,4,2023,910.8526000976562,2.6,46.08,21.92730611214065,952.1676312624768,50.71665963551643
1681388442.8510067,0,47,10,13,4,2023,911.6046752929688,2.5,46.08,21.947569485387067,952.2341954627773,50.7059668541191
1681388502.7707646,0,48,10,13,4,2023,914.3265991210938,2.6,46.08,21.962767018377782,952.1432959602978,50.66799093164261
1681388562.69461,0,49,10,13,4,2023,914.08154296875,2.6,46.08,21.967832863290095,952.220629216926,50.59162235186886
1681388622.7974265,0,50,10,13,4,2023,915.195556640625,2.7,46.08,21.967832863290095,952.1137848866617,50.586138100153896
1681388682.706857,0,51,10,13,4,2023,914.3265991210938,2.9,46.08,21.962767018377782,952.1700063891485,50.6408438690924
1681388742.8106346,0,52,10,13,4,2023,916.0109252929688,2.9,46.08,21.952635329426265,952.1193851778952,50.722417875239756
1681388802.733891,0,53,10,13,4,2023,916.0109252929688,3.0,46.08,21.962767018377782,952.1353256690714,50.90941496867693
1681388862.8419738,0,54,10,13,4,2023,917.0980834960938,3.1,46.08,21.967832863290095,952.0444238596056,50.78877343519214
1681388922.7276502,0,55,10,13,4,2023,917.2532958984375,2.9,46.08,21.967832863290095,951.9085114367981,50.59683488376495
1681388982.8360796,0,56,10,13,4,2023,916.0320434570312,2.9,46.08,21.962767018377782,952.0205156360577,50.56352352353536
1681389042.7149804,0,57,10,13,4,2023,913.5142822265625,2.9,46.08,21.952635329426265,952.0205156360577,50.525405597477565
1681389102.8068995,0,58,10,13,4,2023,912.0324096679688,3.0,46.08,21.957701173756504,951.9858366109521,50.546936205389564
1681389162.7154734,0,59,10,13,4,2023,909.9688110351562,3.0,46.08,21.937437798181783,951.9966076863284,50.55790407556748
1681389222.803446,0,0,11,13,4,2023,902.810546875,2.9,46.08,21.932371955015697,952.0153474638313,50.535562596946164
1681389282.6861048,0,1,11,13,4,2023,898.5990600585938,3.0,46.08,21.937437798181783,951.9431892311312,50.54625936040019
1681389342.7997453,0,2,11,13,4,2023,896.6188354492188,3.5,46.08,21.91717442726367,952.0101780294469,50.62824016616943
1681389402.7155025,0,3,11,13,4,2023,897.270751953125,3.4,46.08,21.896911061002175,951.9061470230755,50.58958448215635
1681389462.8376315,0,4,11,13,4,2023,895.4027709960938,3.4,46.08,21.896911061002175,951.8874081719824,50.61151765824759
1681389522.8015,0,5,11,13,4,2023,895.4027709960938,3.7,46.08,21.91210858526174,951.9033454652691,50.545717704761586
1681389582.6927783,0,6,11,13,4,2023,891.4176025390625,3.4,46.08,21.891845220164395,951.8260247197769,50.53461560770901
1681389642.789512,0,7,11,13,4,2023,887.2526245117188,3.4,46.08,21.87664769939729,951.7941523869965,50.58342168891689
1681389702.6836631,0,8,11,13,4,2023,880.1021118164062,3.4,46.08,21.866516020341077,951.7702484571452,50.61042788040634
1681389762.7743134,0,9,11,13,4,2023,876.885986328125,3.3,46.08,21.87664769939729,951.7941523869965,50.621666171220674
1681389822.6823509,0,10,11,13,4,2023,874.4576416015625,3.3,46.08,21.866516020341077,951.7248042726372,50.59411557853451
1681389882.8055053,0,11,11,13,4,2023,873.6622924804688,3.6,46.08,21.85638434244902,951.7355749089471,50.63770507749564
1681389942.6899703,0,12,11,13,4,2023,876.02734375,3.6,46.08,21.846252665721114,951.7276072445311,50.66498141951008
1681390002.7838452,0,13,11,13,4,2023,873.8460693359375,3.5,46.08,21.83105515281204,951.7383769770898,50.63181279264088
1681390062.665198,0,14,11,13,4,2023,869.7517700195312,3.5,46.08,21.846252665721114,951.6929344373794,50.65936200261781
1681390122.752021,0,15,11,13,4,2023,867.22412109375,3.4,46.08,21.83612099015736,951.6769997025158,50.73035854306173
1681390182.8460884,0,16,11,13,4,2023,865.594970703125,3.4,46.08,21.841186827793717,951.658262119984,50.752563402114916
1681390242.7819333,0,17,11,13,4,2023,865.594970703125,2.9,46.08,21.851318503939545,951.6741964741176,50.77463092927243
1681390302.6741698,0,18,11,13,4,2023,860.9463500976562,2.8,46.08,21.85638434244902,951.6287525553552,50.752563402114916
1681390362.7728477,0,19,11,13,4,2023,855.155029296875,2.9,46.08,21.871581859723666,951.68732642956,50.75339070410846
1681390422.6726968,0,20,11,13,4,2023,853.2460327148438,2.4,46.08,21.85638434244902,951.6423278877049,50.70363381563571
1681390482.7876968,0,21,11,13,4,2023,850.4116821289062,2.4,46.08,21.83612099015736,951.6957368914959,50.65895139750679
1681390542.679994,0,22,11,13,4,2023,847.3162231445312,2.5,46.08,21.83105515281204,951.6423278877049,50.64264107857466
1681390602.796659,0,23,11,13,4,2023,846.9373168945312,2.5,46.08,21.83612099015736,951.6156234122641,50.65895139750679
1681390662.688306,0,24,11,13,4,2023,845.0809326171875,2.7,46.08,21.82598931575776,951.6877693794039,50.62057491643575
1681390722.8235714,0,25,11,13,4,2023,842.0903930664062,2.7,46.08,21.81079180634115,951.6985383125059,50.63112991016752
1681390782.7173252,0,26,11,13,4,2023,837.581298828125,2.3,46.08,21.815857642522314,951.6718344466337,50.63085668731713
