timestamp,seconds,minutes,hours,day,month,year,co2,PM1,light,temp in c,pressure,humidity
1681314255.65492,35,56,13,12,4,2023,528.3788452148438,8.3,199.0656,21.446052366145885,955.4486295329483,52.702152717690836
1681314280.0333526,0,57,13,12,4,2023,528.3788452148438,8.2,258.048,21.471381445188307,955.4806346901349,52.94914380125086
1681314339.9674258,0,58,13,12,4,2023,537.5142211914062,8.1,184.32,21.527105444693007,955.4885690556673,53.21903580105122
1681314400.1193035,0,59,13,12,4,2023,554.1831665039062,9.7,175.10399999999998,21.567632011906245,955.3203155454486,52.96336799745583
1681314460.047457,0,0,14,12,4,2023,569.1809692382812,9.4,171.4176,21.59802694953978,955.3069184891383,53.314614387718144
1681314519.9577408,0,1,14,12,4,2023,596.931640625,9.3,175.10399999999998,21.61829024711624,955.346914001949,52.85548200092979
1681314580.0677984,0,2,14,12,4,2023,641.7901000976562,10.2,175.10399999999998,21.638553549349307,955.3442129313454,52.80684282227178
1681314640.0093837,0,3,14,12,4,2023,669.9981079101562,9.2,169.5744,21.64868520221207,955.2721152021913,52.88898990454554
1681314699.9413524,0,4,14,12,4,2023,676.964111328125,9.5,173.2608,21.643619375635172,955.2454163058773,52.89430355748088
1681314760.0686083,0,5,14,12,4,2023,682.09521484375,9.6,173.2608,21.64868520221207,955.2267154191312,52.894791772848166
1681314819.976341,0,6,14,12,4,2023,688.2659912109375,9.4,173.2608,21.638553549349307,955.2107194658743,52.855968998098646
1681314879.9641917,0,7,14,12,4,2023,688.2659912109375,9.3,171.4176,21.638553549349307,955.2908154922795,52.82810084163753
1681314940.0857549,0,8,14,12,4,2023,696.0852661132812,8.1,171.4176,21.628421897650696,955.176023115817,52.94342689210664
1681314999.9895055,0,9,14,12,4,2023,698.3750610351562,11.0,171.4176,21.623356072237947,955.1333298279682,52.88866452227832
1681315059.9047198,0,10,14,12,4,2023,702.0942993164062,12.4,154.8288,21.638553549349307,955.1920185661276,53.19017883994738
1681315120.0484838,0,11,14,12,4,2023,716.115478515625,12.0,147.456,21.724672635790192,955.2398794993204,53.433642288535026
1681315179.9712563,0,12,14,12,4,2023,743.0601806640625,12.2,167.7312,21.7601334605366,955.2878655478916,52.84326613343929
1681315240.0786595,0,13,14,12,4,2023,751.752197265625,12.9,167.7312,21.78039679536596,955.2237489220128,52.646376888923434
1681315300.0102112,0,14,14,12,4,2023,749.3760986328125,11.4,167.7312,21.755067627556855,955.2878655478916,52.66217236357931
1681315359.941448,0,15,14,12,4,2023,740.1431884765625,11.4,167.7312,21.73987013036385,955.2478770976109,52.678126191306596
1681315420.096242,0,16,14,12,4,2023,739.348876953125,11.2,165.888,21.719606804847718,955.1517756746503,52.7327431367608
1681315480.019752,0,17,14,12,4,2023,737.248291015625,11.5,165.888,21.719606804847718,955.1784777426776,52.80379042612593
1681315540.3667595,0,18,14,12,4,2023,736.7347412109375,12.1,165.888,21.71454097419628,955.1410670234139,52.86436660925568
1681315600.0715132,0,19,14,12,4,2023,736.7347412109375,12.1,167.7312,21.71454097419628,955.2318819316232,52.847285909735184
1681315659.992493,0,20,14,12,4,2023,739.2489624023438,11.2,167.7312,21.71454097419628,955.1811879713797,52.84164662310609
1681315719.9216151,0,21,14,12,4,2023,740.6831665039062,12.4,165.888,21.719606804847718,955.2238843945214,52.8964185090785
1681315780.0459538,0,22,14,12,4,2023,739.2493286132812,12.0,165.888,21.719606804847718,955.1437788001061,53.00081024831735
1681315839.9937813,0,23,14,12,4,2023,739.8912353515625,12.7,167.7312,21.724672635790192,955.0796658189306,52.957156443086355
1681315899.929738,0,24,14,12,4,2023,745.6896362304688,9.7,167.7312,21.729738467023708,955.1223610735528,52.952168809913175
1681315960.0699837,0,25,14,12,4,2023,747.7152709960938,8.4,167.7312,21.719606804847718,955.1250736242532,53.06122228819957
1681316019.968583,0,26,14,12,4,2023,746.7879638671875,8.5,167.7312,21.724672635790192,955.1597725797877,53.116157582214555
1681316079.8813224,0,27,14,12,4,2023,748.55517578125,8.5,167.7312,21.73987013036385,955.1303576287501,53.11648771234724
1681316139.9927204,0,28,14,12,4,2023,749.0340576171875,8.6,167.7312,21.734804298548262,955.133070308538,53.12711164334721
1681316199.924036,0,29,14,12,4,2023,754.1381225585938,8.5,167.7312,21.76519929380738,955.0448166600477,53.522961005723204
1681316259.8795028,0,30,14,12,4,2023,754.1381225585938,8.7,167.7312,21.79052846452687,955.0847952904936,53.260890355797
1681316319.997845,0,31,14,12,4,2023,755.7008666992188,9.5,165.888,21.80066013485193,955.0473756111844,53.343389532795875
1681316379.9089267,0,32,14,12,4,2023,760.0873413085938,8.2,169.5744,21.82598931575776,955.1060640904968,53.13057863555456
1681316440.045669,0,33,14,12,4,2023,762.3165893554688,7.6,169.5744,21.815857642522314,955.1247746849268,53.21789878096926
1681316499.959394,0,34,14,12,4,2023,764.372802734375,7.7,169.5744,21.80066013485193,955.092791108269,53.135231573859635
1681316559.8783653,0,35,14,12,4,2023,768.2182006835938,8.2,169.5744,21.795594299543882,955.1007869566024,53.16809947006317
1681316620.0273619,0,36,14,12,4,2023,771.1829223632812,7.2,169.5744,21.785462629800897,955.0688037466228,53.216736491316006
1681316679.9645205,0,37,14,12,4,2023,772.4428100585938,8.4,169.5744,21.7601334605366,955.0555291332804,53.183373414984146
1681316739.9041932,0,38,14,12,4,2023,776.0927124023438,8.1,167.7312,21.744935962470482,955.0048387938368,53.3085174787498
1681316800.0347059,0,39,14,12,4,2023,772.4239501953125,8.6,165.888,21.719606804847718,954.9648616921086,53.423026467612424
